step,time,soc,p_bess,p_grid,p_pv,p_load,energy_cost,reward,test_day
0,2006-12-27 00:00:00,0.1,-0.0,0.34364631718646277,0.0,0.34364631718646277,0.011454877239548758,-0.011454877239548758,11
1,2006-12-27 00:05:00,0.1,-0.0,0.3421532846715324,0.0,0.3421532846715324,0.011405109489051081,-0.011405109489051081,11
2,2006-12-27 00:10:00,0.1,-0.0,0.3182647644326472,0.0,0.3182647644326472,0.01060882548108824,-0.01060882548108824,11
3,2006-12-27 00:15:00,0.1,-0.0,0.2000663570006634,0.0,0.2000663570006634,0.00666887856668878,-0.00666887856668878,11
4,2006-12-27 00:20:00,0.1,-0.0,0.2000663570006634,0.0,0.2000663570006634,0.00666887856668878,-0.00666887856668878,11
5,2006-12-27 00:25:00,0.1,-0.0,0.22445255474452497,0.0,0.22445255474452497,0.007481751824817498,-0.007481751824817498,11
6,2006-12-27 00:30:00,0.1081670750204177,0.7,0.9936297279362968,0.0,0.2936297279362968,0.0331209909312099,-0.0331209909312099,11
7,2006-12-27 00:35:00,0.11532561997941156,0.6135588884353638,0.8808117086078916,0.0,0.2672528201725278,0.029360390286929716,-0.029360390286929716,11
8,2006-12-27 00:40:00,0.11326739536426089,-0.08644111156463619,0.16314415718121622,0.0,0.2495852687458524,0.0054381385727072075,-0.0054381385727072075,11
9,2006-12-27 00:45:00,0.10853329762989272,-0.1988221632382212,0.0,0.0,0.1988221632382212,0.0,0.0,11
10,2006-12-27 00:50:00,0.10379919989552455,-0.1988221632382212,0.0,0.0,0.1988221632382212,0.0,0.0,11
11,2006-12-27 00:55:00,0.1,-0.1983244857332448,0.0,0.0,0.1983244857332448,0.0,-0.0001525524805498206,11
12,2006-12-27 01:00:00,0.1,-0.0,0.1970802919708026,0.0,0.1970802919708026,0.00656934306569342,-0.00656934306569342,11
13,2006-12-27 01:05:00,0.1,-0.0,0.29139017916390175,0.0,0.29139017916390175,0.009713005972130059,-0.009713005972130059,11
14,2006-12-27 01:10:00,0.1,-0.0,0.3553417385534172,0.0,0.3553417385534172,0.01184472461844724,-0.01184472461844724,11
15,2006-12-27 01:15:00,0.1,-0.0,0.298606502986065,0.0,0.298606502986065,0.0099535500995355,-0.0099535500995355,11
16,2006-12-27 01:20:00,0.1081670750204177,0.7,0.948589913735899,0.0,0.248589913735899,0.03161966379119663,-0.03161966379119663,11
17,2006-12-27 01:25:00,0.1081670750204177,0.0,0.2461015262110152,0.0,0.2461015262110152,0.00820338420703384,-0.00820338420703384,11
18,2006-12-27 01:30:00,0.11633415004083539,0.7,0.9461015262110152,0.0,0.2461015262110152,0.03153671754036717,-0.03153671754036717,11
19,2006-12-27 01:35:00,0.11633415004083539,0.0,0.20454545454545398,0.0,0.20454545454545398,0.006818181818181799,-0.006818181818181799,11
20,2006-12-27 01:40:00,0.10997066948174725,-0.2672528201725278,0.0,0.0,0.2672528201725278,0.0,0.0,11
21,2006-12-27 01:45:00,0.1036486641218338,-0.2655109489051092,0.0,0.0,0.2655109489051092,0.0,0.0,11
22,2006-12-27 01:50:00,0.1,-0.19701801118589565,0.06973713148165575,0.0,0.2667551426675514,0.002324571049388525,-0.002495726418143055,11
23,2006-12-27 01:55:00,0.1,-0.0,0.2261944260119442,0.0,0.2261944260119442,0.0075398142003981405,-0.0075398142003981405,11
24,2006-12-27 02:00:00,0.1,-0.0,0.2010617120106168,0.0,0.2010617120106168,0.006702057067020559,-0.006702057067020559,11
25,2006-12-27 02:05:00,0.1,-0.0,0.20330126078301242,0.0,0.20330126078301242,0.006776708692767081,-0.006776708692767081,11
26,2006-12-27 02:10:00,0.1,-0.0,0.247594558725945,0.0,0.247594558725945,0.008253151957531499,-0.008253151957531499,11
27,2006-12-27 02:15:00,0.1,-0.0,0.4516423357664232,0.0,0.4516423357664232,0.01505474452554744,-0.01505474452554744,11
28,2006-12-27 02:20:00,0.1,-0.0,0.2632714001327136,0.0,0.2632714001327136,0.00877571333775712,-0.00877571333775712,11
29,2006-12-27 02:25:00,0.1,-0.0,0.207780358327803,0.0,0.207780358327803,0.0069260119442601,-0.0069260119442601,11
30,2006-12-27 02:30:00,0.1,-0.0,0.22544790975447898,0.0,0.22544790975447898,0.007514930325149299,-0.007514930325149299,11
31,2006-12-27 02:35:00,0.1,-0.0,0.2490875912408754,0.0,0.2490875912408754,0.008302919708029181,-0.008302919708029181,11
32,2006-12-27 02:40:00,0.1,-0.0,0.20902455209024523,0.0,0.20902455209024523,0.006967485069674841,-0.006967485069674841,11
33,2006-12-27 02:45:00,0.1,-0.0,0.2349037823490378,0.0,0.2349037823490378,0.00783012607830126,-0.00783012607830126,11
34,2006-12-27 02:50:00,0.1,-0.0,0.2657597876575974,0.0,0.2657597876575974,0.008858659588586578,-0.008858659588586578,11
35,2006-12-27 02:55:00,0.1,-0.0,0.2503317850033176,0.0,0.2503317850033176,0.00834439283344392,-0.00834439283344392,11
36,2006-12-27 03:00:00,0.1,-0.0,0.1993198407431982,0.0,0.1993198407431982,0.0066439946914399394,-0.0066439946914399394,11
37,2006-12-27 03:05:00,0.1,-0.0,0.201310550763105,0.0,0.201310550763105,0.0067103516921035,-0.0067103516921035,11
38,2006-12-27 03:10:00,0.1,-0.0,0.2000663570006634,0.0,0.2000663570006634,0.00666887856668878,-0.00666887856668878,11
39,2006-12-27 03:15:00,0.1,-0.0,0.242120106171201,0.0,0.242120106171201,0.0080706702057067,-0.0080706702057067,11
40,2006-12-27 03:20:00,0.1,-0.0,0.265262110152621,0.0,0.265262110152621,0.0088420703384207,-0.0088420703384207,11
41,2006-12-27 03:25:00,0.1,-0.0,0.26277372262773663,0.0,0.26277372262773663,0.00875912408759122,-0.00875912408759122,11
42,2006-12-27 03:30:00,0.1,-0.0,0.24883875248838722,0.0,0.24883875248838722,0.00829462508294624,-0.00829462508294624,11
43,2006-12-27 03:35:00,0.1081670750204177,0.7,0.9020570670205702,0.0,0.20205706702057022,0.030068568900685672,-0.030068568900685672,11
44,2006-12-27 03:40:00,0.1081670750204177,0.0,0.1970802919708026,0.0,0.1970802919708026,0.00656934306569342,-0.00656934306569342,11
45,2006-12-27 03:45:00,0.10337372700151425,-0.201310550763105,0.0,0.0,0.201310550763105,0.0,0.0,11
46,2006-12-27 03:50:00,0.1,-0.1821721490188649,0.047257180775428315,0.0,0.2294293297942932,0.0015752393591809439,-0.0017215724777687592,11
47,2006-12-27 03:55:00,0.1,-0.0,0.2956204379562042,0.0,0.2956204379562042,0.00985401459854014,-0.00985401459854014,11
48,2006-12-27 04:00:00,0.1,-0.0,0.3633045786330456,0.0,0.3633045786330456,0.01211015262110152,-0.01211015262110152,11
49,2006-12-27 04:05:00,0.1,-0.0,0.31279031187790257,0.0,0.31279031187790257,0.010426343729263418,-0.010426343729263418,11
50,2006-12-27 04:10:00,0.1,-0.0,0.2461015262110152,0.0,0.2461015262110152,0.00820338420703384,-0.00820338420703384,11
51,2006-12-27 04:15:00,0.1,-0.0,0.23838752488387502,0.0,0.23838752488387502,0.0079462508294625,-0.0079462508294625,11
52,2006-12-27 04:20:00,0.1,-0.0,0.1995686794956864,0.0,0.1995686794956864,0.00665228931652288,-0.00665228931652288,11
53,2006-12-27 04:25:00,0.1081670750204177,0.7,0.9030524220305242,0.0,0.2030524220305242,0.03010174740101747,-0.03010174740101747,11
54,2006-12-27 04:30:00,0.12269480696026024,1.2451719045639038,1.4860478169726625,0.0,0.24087591240875877,0.04953492723242209,-0.04953492723242209,11
55,2006-12-27 04:35:00,0.12905546387968508,0.5451719045639039,0.8067014334291989,0.0,0.261529528865295,0.026890047780973293,-0.026890047780973293,11
56,2006-12-27 04:40:00,0.12536889632663847,-0.1548280954360961,0.09600136707219853,0.0,0.25082946250829463,0.0032000455690732845,-0.0032000455690732845,11
57,2006-12-27 04:45:00,0.11952681827146071,-0.24535500995355003,0.0,0.0,0.24535500995355003,0.0,0.0,11
58,2006-12-27 04:50:00,0.11452609425668381,-0.21001990710019858,0.0,0.0,0.21001990710019858,0.0,0.0,11
59,2006-12-27 04:55:00,0.10984532177839737,-0.1965826144658262,0.0,0.0,0.1965826144658262,0.0,0.0,11
60,2006-12-27 05:00:00,0.10516454930011093,-0.1965826144658262,0.0,0.0,0.1965826144658262,0.0,0.0,11
61,2006-12-27 05:05:00,0.1,-0.237889847378898,0.0,0.0,0.237889847378898,0.0,-9.90767405849213e-05,11
62,2006-12-27 05:10:00,0.1,-0.0,0.2590411413404112,0.0,0.2590411413404112,0.008634704711347039,-0.008634704711347039,11
63,2006-12-27 05:15:00,0.1,-0.0,0.7818513603185137,0.0,0.7818513603185137,0.026061712010617123,-0.026061712010617123,11
64,2006-12-27 05:20:00,0.1081670750204177,0.7,1.5843729263437294,0.0,0.8843729263437293,0.05281243087812431,-0.05281243087812431,11
65,2006-12-27 05:25:00,0.11814033406268423,0.8548080325126648,1.7583415427979994,0.0,0.9035335102853346,0.058611384759933306,-0.058611384759933306,11
66,2006-12-27 05:30:00,0.11994651808453308,0.15480803251266484,1.0901929031165136,0.0,0.9353848706038488,0.03633976343721712,-0.03633976343721712,11
67,2006-12-27 05:35:00,0.10696510788337218,-0.5451919674873351,0.34689496018353383,0.0,0.892086927670869,0.011563165339451127,-0.011563165339451127,11
68,2006-12-27 05:40:00,0.1,-0.37609701991081257,0.5553064306532222,0.0,0.9314034505640347,0.018510214355107406,-0.019133918240415403,11
69,2006-12-27 05:45:00,0.1,-0.0,0.7124460560215962,0.0004769698576338,0.71292302587923,0.023748201867386538,-0.023748201867386538,11
70,2006-12-27 05:50:00,0.1,-0.0,0.23444752013874656,0.0009539397152676,0.23540145985401417,0.00781491733795822,-0.00781491733795822,11
71,2006-12-27 05:55:00,0.1,-0.0,0.1956493823979012,0.0014309095729014,0.1970802919708026,0.00652164607993004,-0.00652164607993004,11
72,2006-12-27 06:00:00,0.1,-0.0,0.19620983086619848,0.0038565261344649,0.2000663570006634,0.00654032769553995,-0.00654032769553995,11
73,2006-12-27 06:05:00,0.10713084837531087,0.6111850142478943,0.804720389800041,0.006282142696028399,0.19981751824817517,0.0268240129933347,-0.0268240129933347,11
74,2006-12-27 06:10:00,0.10501610011999082,-0.08881498575210567,0.12195303468505952,0.0087077592575922,0.2194757796947574,0.004065101156168651,-0.004065101156168651,11
75,2006-12-27 06:15:00,0.1,-0.26578279296601887,0.0,0.025358547445394102,0.291141340411413,0.0,-0.00029067291768192823,11
76,2006-12-27 06:20:00,0.1,-0.0,0.23445051838140207,0.042009335633196296,0.2764598540145984,0.007815017279380068,-0.007815017279380068,11
77,2006-12-27 06:25:00,0.1,-0.0,0.1814692723302951,0.0586601238209985,0.2401293961512936,0.00604897574434317,-0.00604897574434317,11
78,2006-12-27 06:30:00,0.1,-0.0,0.1270849976163438,0.0759674244141804,0.2030524220305242,0.0042361665872114596,-0.0042361665872114596,11
79,2006-12-27 06:35:00,0.1,-0.0,0.12819176470730254,0.0932747250073623,0.22146648971466482,0.004273058823576751,-0.004273058823576751,11
80,2006-12-27 06:40:00,0.10092449578781583,0.07923853397369385,0.22172551965383924,0.1105820256005442,0.2530690112806896,0.0073908506551279745,-0.0073908506551279745,11
81,2006-12-27 06:45:00,0.10641130188245533,0.4702741503715515,0.5792153950951989,0.1428835727946006,0.251824817518248,0.019307179836506632,-0.019307179836506632,11
82,2006-12-27 06:50:00,0.10864708177435012,0.19162869453430176,0.30435001117470845,0.17518511998865732,0.287906436629064,0.010145000372490283,-0.010145000372490283,11
83,2006-12-27 06:55:00,0.1058079251776027,-0.1192386148345386,0.0,0.207486667182714,0.3267252820172526,0.0,0.0,11
84,2006-12-27 07:00:00,0.1035454608509635,-0.0950187505437603,0.0,0.2645532468019593,0.3595719973457196,0.0,0.0,11
85,2006-12-27 07:05:00,0.1,-0.19144531320773112,0.7052493925542096,0.32161982642120457,1.2183145321831452,0.02350831308514032,-0.023669923052539954,11
86,2006-12-27 07:10:00,0.1,-0.0,1.2927634944240491,0.3786864060404499,1.671449900464499,0.043092116480801634,-0.043092116480801634,11
87,2006-12-27 07:15:00,0.1,-0.0,0.5775095926696535,0.442231615027758,1.0197412076974115,0.019250319755655117,-0.019250319755655117,11
88,2006-12-27 07:20:00,0.1,-0.0,0.38282636112096546,0.5057768240150664,0.8886031851360319,0.012760878704032181,-0.012760878704032181,11
89,2006-12-27 07:25:00,0.1,-0.0,0.342423156115077,0.5693220330023748,0.9117451891174518,0.0114141052038359,-0.0114141052038359,11
90,2006-12-27 07:30:00,0.10051876764538936,0.04446357488632202,0.36168916522964534,0.6303523791324563,0.9475779694757797,0.012056305507654845,-0.012056305507654845,11
91,2006-12-27 07:35:00,0.10417836557231863,0.31366413831710815,0.650483138336587,0.691382725262538,1.0282017252820168,0.02168277127788623,-0.02168277127788623,11
92,2006-12-27 07:40:00,0.1,-0.22562045931816052,0.24824384155199344,0.7524130713926196,1.2262773722627736,0.008274794718399781,-0.00849925299450114,11
93,2006-12-27 07:45:00,0.1,-0.0,0.7745610094154485,0.8102930051830917,1.5848540145985401,0.02581870031384828,-0.02581870031384828,11
94,2006-12-27 07:50:00,0.1081670750204177,0.7,1.5042723165008884,0.8681729389735637,1.6724452554744522,0.05014241055002962,-0.05014241055002962,11
95,2006-12-27 07:55:00,0.1081670750204177,0.0,1.2774142805206348,0.9260528727640363,2.203467153284671,0.04258047601735449,-0.04258047601735449,11
96,2006-12-27 08:00:00,0.10393892592595198,-0.17757338285446167,0.6215539718454453,0.9992303095336694,1.7983576642335763,0.020718465728181507,-0.020718465728181507,11
97,2006-12-27 08:05:00,0.11003420789008148,0.5224266171455383,0.8186320095283672,1.0724077463033024,1.3686131386861313,0.027287733650945573,-0.027287733650945573,11
98,2006-12-27 08:10:00,0.11003420789008148,-0.0,-0.19079088977499292,1.1455851830729358,0.9547942932979429,0.0,0.0,11
99,2006-12-27 08:15:00,0.11003420789008148,-0.0,-0.3391548983779824,1.2125789196122225,0.8734240212342401,0.0,0.0,11
100,2006-12-27 08:20:00,0.11820128291049917,0.7,0.48769675327118445,1.27957265615151,1.0672694094226944,0.016256558442372816,-0.008089483421955125,11
101,2006-12-27 08:25:00,0.12000208658914771,0.15434688329696655,-0.03810537535268943,1.346566392690797,1.154114134041141,0.0,0.0018008036786485437,11
102,2006-12-27 08:30:00,0.12000208658914771,-0.0,-0.3640130573464455,1.4156056253623708,1.0515925680159253,0.0,0.0,11
103,2006-12-27 08:35:00,0.1204828410611301,0.04120546579360962,-0.2654367379603082,1.4846448580339442,1.1780026542800264,0.0,0.00048075447198238364,11
104,2006-12-27 08:40:00,0.12583332108959788,0.458589643239975,0.4569128518045298,1.5536840907055178,1.5520072992700726,0.015230428393484326,-0.009879948365016537,11
105,2006-12-27 08:45:00,0.12583332108959788,-0.0,-0.2301358319382456,1.6156700057935873,1.3855341738553417,0.0,0.0,11
106,2006-12-27 08:50:00,0.12583332108959788,-0.0,-0.09230422877813949,1.6776559208816564,1.585351692103517,0.0,0.0,11
107,2006-12-27 08:55:00,0.12583332108959788,-0.0,-0.11895504101285792,1.7396418359697257,1.6206867949568677,0.0,0.0,11
108,2006-12-27 09:00:00,0.13400039611001557,0.7,0.35184541195586494,1.7919170299817593,1.4437624419376243,0.011728180398528833,-0.0035611053781111415,11
109,2006-12-27 09:05:00,0.13400039611001557,-0.0,-0.40018094330367937,1.8441922239937925,1.444011280690113,0.0,0.0,11
110,2006-12-27 09:10:00,0.14216747113043327,0.7,0.3012930332217785,1.8964674180058259,1.4977604512276044,0.010043101107392616,-0.001876026086974925,11
111,2006-12-27 09:15:00,0.14216747113043327,-0.0,-0.456617941822828,1.9481574242382225,1.4915394824153945,0.0,0.0,11
112,2006-12-27 09:20:00,0.14216747113043327,-0.0,-0.4799403302715486,1.999847430470619,1.5199071001990705,0.0,0.0,11
113,2006-12-27 09:25:00,0.14216747113043327,-0.0,-0.5706980206446215,2.0515374367030157,1.4808394160583942,0.0,0.0,11
114,2006-12-27 09:30:00,0.14216747113043327,-0.0,-0.7687494539409179,2.0928204559316277,1.3240710019907098,0.0,0.0,11
115,2006-12-27 09:35:00,0.14484191332144095,0.22922644019126892,-0.5574151902443525,2.1341034751602397,1.3474618447246183,0.0,0.002674442191007681,11
116,2006-12-27 09:40:00,0.15266366374533832,0.6704022288322449,-0.18837842614054878,2.1753864943888517,1.316605839416058,0.0,0.007821750423897378,11
117,2006-12-27 09:45:00,0.15266366374533832,-0.0,-0.8653737097460936,2.2158216195005727,1.350447909754479,0.0,0.0,11
118,2006-12-27 09:50:00,0.15266366374533832,-0.0,-0.9326834201265606,2.2562567446122936,1.323573324485733,0.0,0.0,11
119,2006-12-27 09:55:00,0.15266366374533832,-0.0,-1.020895585716052,2.2966918697240146,1.2757962840079626,0.0,0.0,11
120,2006-12-27 10:00:00,0.15266366374533832,-0.0,-1.057754421792743,2.335541415820613,1.27778699402787,0.0,0.0,11
121,2006-12-27 10:05:00,0.1569047480634626,0.3635033369064331,-0.6256022899079257,2.374390961917212,1.3852853351028533,0.0,0.004241084318124283,11
122,2006-12-27 10:10:00,0.15765781425857572,0.06454530358314514,-0.8994583099382971,2.413240508013811,1.4492368944923688,0.0,0.0007530661951131168,11
123,2006-12-27 10:15:00,0.15765781425857572,-0.0,-0.9069004910919269,2.4412402389353245,1.5343397478433976,0.0,0.0,11
124,2006-12-27 10:20:00,0.16582488927899341,0.7,-0.22071641312160195,2.4692399698568375,1.5485235567352356,0.0,0.008167075020417691,11
125,2006-12-27 10:25:00,0.16582488927899341,-0.0,-0.9342834963987889,2.497239700778351,1.562956204379562,0.0,0.0,11
126,2006-12-27 10:30:00,0.16582488927899341,-0.0,-1.0075635557894675,2.525977623473608,1.5184140676841404,0.0,0.0,11
127,2006-12-27 10:35:00,0.1683213057968446,0.21396785974502563,-0.8138731011550937,2.554715546168865,1.5268745852687458,0.0,0.00249641651785118,11
128,2006-12-27 10:40:00,0.1683213057968446,-0.0,-1.0742464350220513,2.5834534688641217,1.5092070338420704,0.0,0.0,11
129,2006-12-27 10:45:00,0.1683213057968446,-0.0,-1.1007928571782533,2.6132347948026724,1.5124419376244191,0.0,0.0,11
