step,time,soc,p_bess,p_grid,p_pv,p_load,energy_cost,reward,test_day
0,2006-12-24 00:00:00,0.1,-0.0,2.8581619110816185,0.0,2.8581619110816185,0.09527206370272062,-0.09527206370272062,8
1,2006-12-24 00:05:00,0.1,-0.0,2.77156602521566,0.0,2.77156602521566,0.09238553417385534,-0.09238553417385534,8
2,2006-12-24 00:10:00,0.1,-0.0,2.411247511612475,0.0,2.411247511612475,0.08037491705374916,-0.08037491705374916,8
3,2006-12-24 00:15:00,0.1,-0.0,2.3669542136695423,0.0,2.3669542136695423,0.07889847378898474,-0.07889847378898474,8
4,2006-12-24 00:20:00,0.1,-0.0,2.363221632382216,0.0,2.363221632382216,0.07877405441274055,-0.07877405441274055,8
5,2006-12-24 00:25:00,0.10796945952141668,0.6830623755806235,3.0,0.0,2.3169376244193765,0.1,-0.1,8
6,2006-12-24 00:30:00,0.10756616258467992,-0.016937624419376407,2.325630391506304,0.0,2.3425680159256803,0.07752101305021014,-0.07752101305021014,8
7,2006-12-24 00:35:00,0.1,-0.40855235093373693,1.9698484453502707,0.0,2.3784007962840077,0.06566161484500903,-0.06639760853822757,8
8,2006-12-24 00:40:00,0.1,-0.0,2.37193098871931,0.0,2.37193098871931,0.07906436629064367,-0.07906436629064367,8
9,2006-12-24 00:45:00,0.1,-0.0,2.4769409422694086,0.0,2.4769409422694086,0.08256469807564695,-0.08256469807564695,8
10,2006-12-24 00:50:00,0.1,-0.0,2.50456204379562,0.0,2.50456204379562,0.083485401459854,-0.083485401459854,8
11,2006-12-24 00:55:00,0.1,-0.0,2.336844724618447,0.0,2.336844724618447,0.07789482415394824,-0.07789482415394824,8
12,2006-12-24 01:00:00,0.1,-0.0,2.340079628400796,0.0,2.340079628400796,0.07800265428002653,-0.07800265428002653,8
13,2006-12-24 01:05:00,0.1,-0.0,2.3458029197080292,0.0,2.3458029197080292,0.0781934306569343,-0.0781934306569343,8
14,2006-12-24 01:10:00,0.1,-0.0,1.8501161247511608,0.0,1.8501161247511608,0.06167053749170536,-0.06167053749170536,8
15,2006-12-24 01:15:00,0.1,-0.0,2.9955209024552087,0.0,2.9955209024552087,0.09985069674850695,-0.09985069674850695,8
16,2006-12-24 01:20:00,0.1,-0.0,2.60807896483079,0.0,2.60807896483079,0.08693596549435967,-0.08693596549435967,8
17,2006-12-24 01:25:00,0.1,-0.0,1.7520736562707362,0.0,1.7520736562707362,0.05840245520902454,-0.05840245520902454,8
18,2006-12-24 01:30:00,0.1,-0.0,1.7224618447246183,0.0,1.7224618447246183,0.05741539482415395,-0.05741539482415395,8
19,2006-12-24 01:35:00,0.1,-0.0,1.6371101526211014,0.0,1.6371101526211014,0.054570338420703385,-0.054570338420703385,8
20,2006-12-24 01:40:00,0.1,-0.0,1.5363304578633041,0.0,1.5363304578633041,0.05121101526211014,-0.05121101526211014,8
21,2006-12-24 01:45:00,0.1,-0.0,1.70827803583278,0.0,1.70827803583278,0.056942601194426005,-0.056942601194426005,8
22,2006-12-24 01:50:00,0.1,-0.0,1.569923689449237,0.0,1.569923689449237,0.052330789648307896,-0.052330789648307896,8
23,2006-12-24 01:55:00,0.1,-0.0,1.8175182481751826,0.0,1.8175182481751826,0.06058394160583942,-0.06058394160583942,8
24,2006-12-24 02:00:00,0.1,0.0,3.0037325812873257,0.0,3.0037325812873257,0.1001244193762442,-0.10167966157929656,8
25,2006-12-24 02:05:00,0.1,-0.0,2.9771068347710674,0.0,2.9771068347710674,0.09923689449236892,-0.09923689449236892,8
26,2006-12-24 02:10:00,0.1,-0.0,1.997677504976775,0.0,1.997677504976775,0.0665892501658925,-0.0665892501658925,8
27,2006-12-24 02:15:00,0.1,-0.0,0.8567518248175181,0.0,0.8567518248175181,0.028558394160583936,-0.028558394160583936,8
28,2006-12-24 02:20:00,0.10225936444355635,0.19365012645721436,1.1399839021705518,0.0,0.9463337757133374,0.03799946340568506,-0.03799946340568506,8
29,2006-12-24 02:25:00,0.1,-0.121999579668045,0.8634018801859698,0.0,0.9854014598540147,0.02878006267286566,-0.028845691604396803,8
30,2006-12-24 02:30:00,0.1,-0.0,0.835600530856005,0.0,0.835600530856005,0.027853351028533504,-0.027853351028533504,8
31,2006-12-24 02:35:00,0.1,-0.0,0.8903450564034504,0.0,0.8903450564034504,0.02967816854678168,-0.02967816854678168,8
32,2006-12-24 02:40:00,0.1,-0.0,1.0936463171864628,0.0,1.0936463171864628,0.03645487723954876,-0.03645487723954876,8
33,2006-12-24 02:45:00,0.1,-0.0,0.9505640345056403,0.0,0.9505640345056403,0.031685467816854676,-0.031685467816854676,8
34,2006-12-24 02:50:00,0.1,-0.0,0.9333941605839414,0.0,0.9333941605839414,0.031113138686131383,-0.031113138686131383,8
35,2006-12-24 02:55:00,0.1,-0.0,1.1516257465162572,0.0,1.1516257465162572,0.038387524883875236,-0.038387524883875236,8
36,2006-12-24 03:00:00,0.1,-0.0,0.8940776376907764,0.0,0.8940776376907764,0.029802587923025883,-0.029802587923025883,8
37,2006-12-24 03:05:00,0.1,-0.0,0.8584936960849368,0.0,0.8584936960849368,0.02861645653616456,-0.02861645653616456,8
38,2006-12-24 03:10:00,0.1,-0.0,0.985650298606503,0.0,0.985650298606503,0.0328550099535501,-0.0328550099535501,8
39,2006-12-24 03:15:00,0.1,-0.0,1.0403948241539478,0.0,1.0403948241539478,0.03467982747179826,-0.03467982747179826,8
40,2006-12-24 03:20:00,0.1081670750204177,0.7,1.6428500331785,0.0,0.9428500331785001,0.054761667772616665,-0.054761667772616665,8
41,2006-12-24 03:25:00,0.1081670750204177,0.0,0.8978102189781018,0.0,0.8978102189781018,0.02992700729927006,-0.02992700729927006,8
42,2006-12-24 03:30:00,0.1,-0.44100000000000017,0.5294711347047112,0.0,0.9704711347047114,0.017649037823490372,-0.01850658070063423,8
43,2006-12-24 03:35:00,0.1,-0.0,1.0533344392833444,0.0,1.0533344392833444,0.03511114797611148,-0.03511114797611148,8
44,2006-12-24 03:40:00,0.1,-0.0,0.8659588586595883,0.0,0.8659588586595883,0.028865295288652944,-0.028865295288652944,8
45,2006-12-24 03:45:00,0.1,-0.0,0.8490378234903779,0.0,0.8490378234903779,0.028301260783012594,-0.028301260783012594,8
46,2006-12-24 03:50:00,0.1,-0.0,0.9906270736562707,0.0,0.9906270736562707,0.03302090245520902,-0.03302090245520902,8
47,2006-12-24 03:55:00,0.1,-0.0,1.0757299270072993,0.0,1.0757299270072993,0.03585766423357664,-0.03585766423357664,8
48,2006-12-24 04:00:00,0.1,-0.0,0.835600530856005,0.0,0.835600530856005,0.027853351028533504,-0.027853351028533504,8
49,2006-12-24 04:05:00,0.1,-0.0,1.0558228268082281,0.0,1.0558228268082281,0.03519409422694094,-0.03519409422694094,8
50,2006-12-24 04:10:00,0.10585408294761409,0.5017534494400024,1.4067799922402675,0.0,0.905026542800265,0.04689266640800892,-0.04689266640800892,8
51,2006-12-24 04:15:00,0.1011336909623006,-0.19824655055999751,0.6077421687498894,0.0,0.8059887193098869,0.02025807229166298,-0.02025807229166298,8
52,2006-12-24 04:20:00,0.1,-0.06121625099863382,0.9965972858295011,0.0,1.057813536828135,0.03321990952765004,-0.033236433411103154,8
53,2006-12-24 04:25:00,0.1,-0.0,0.8263934970139349,0.0,0.8263934970139349,0.0275464499004645,-0.0275464499004645,8
54,2006-12-24 04:30:00,0.10059415350827101,0.05092489719390869,1.007212223006782,0.0,0.9562873258128731,0.03357374076689273,-0.03357374076689273,8
55,2006-12-24 04:35:00,0.1,-0.032082685232162136,1.0468821455574862,0.0,1.0789648307896482,0.03489607151858287,-0.034900610099531784,8
56,2006-12-24 04:40:00,0.1,-0.0,0.9127405441274051,0.0,0.9127405441274051,0.03042468480424684,-0.03042468480424684,8
57,2006-12-24 04:45:00,0.1,-0.0,1.022478433974784,0.0,1.022478433974784,0.03408261446582613,-0.03408261446582613,8
58,2006-12-24 04:50:00,0.1,-0.0,0.9154777704047772,0.0,0.9154777704047772,0.03051592568015924,-0.03051592568015924,8
59,2006-12-24 04:55:00,0.1,-0.0,0.8229097544790973,0.0,0.8229097544790973,0.027430325149303242,-0.027430325149303242,8
