step,time,soc,p_bess,p_grid,p_pv,p_load,energy_cost,reward,test_day
0,2007-01-02 00:00:00,0.40408528937629784,-0.1913570006635698,0.0,0.0,0.1913570006635698,0.0,0.0,17
1,2007-01-02 00:05:00,0.39988328727034034,-0.18190112806901101,0.0,0.0,0.18190112806901101,0.0,0.0,17
2,2007-01-02 00:10:00,0.39562434752670744,-0.1838918380889178,0.0,0.0,0.1838918380889178,0.0,0.0,17
3,2007-01-02 00:15:00,0.3913488763740303,-0.18414067684140661,0.0,0.0,0.18414067684140661,0.0,0.0,17
4,2007-01-02 00:20:00,0.3870742950842691,-0.1836429993364296,0.0,0.0,0.1836429993364296,0.0,0.0,17
5,2007-01-02 00:25:00,0.3814007733719982,-0.24236894492368918,0.0,0.0,0.24236894492368918,0.0,0.0,17
6,2007-01-02 00:30:00,0.37346499449864495,-0.3361811546118114,0.0,0.0,0.3361811546118114,0.0,0.0,17
7,2007-01-02 00:35:00,0.3661035838091615,-0.3107996018579958,0.0,0.0,0.3107996018579958,0.0,0.0,17
8,2007-01-02 00:40:00,0.35978436790198076,-0.26625746516257437,0.0,0.0,0.26625746516257437,0.0,0.0,17
9,2007-01-02 00:45:00,0.3542393522558172,-0.2331619110816186,0.0,0.0,0.2331619110816186,0.0,0.0,17
10,2007-01-02 00:50:00,0.3550798435249891,0.07157599925994873,0.3044890715890791,0.0,0.23291307232913042,0.010149635719635971,-0.010149635719635971,17
11,2007-01-02 00:55:00,0.3499428438557811,-0.2157431984074314,0.0,0.0,0.2157431984074314,0.0,0.0,17
12,2007-01-02 01:00:00,0.34548129743027517,-0.18737558062375562,0.0,0.0,0.18737558062375562,0.0,0.0,17
13,2007-01-02 01:05:00,0.3405279736431265,-0.2080291970802918,0.0,0.0,0.2080291970802918,0.0,0.0,17
14,2007-01-02 01:10:00,0.3333942393850798,-0.2996018579960184,0.0,0.0,0.2996018579960184,0.0,0.0,17
15,2007-01-02 01:15:00,0.3270426088828987,-0.2667551426675514,0.0,0.0,0.2667551426675514,0.0,0.0,17
16,2007-01-02 01:20:00,0.3212538560838027,-0.2431154611811544,0.0,0.0,0.2431154611811544,0.0,0.0,17
17,2007-01-02 01:25:00,0.3168574849712856,-0.18463835434638298,0.0,0.0,0.18463835434638298,0.0,0.0,17
18,2007-01-02 01:30:00,0.3124255636880473,-0.1861313868613134,0.0,0.0,0.1861313868613134,0.0,0.0,17
19,2007-01-02 01:35:00,0.30800549246171605,-0.185633709356337,0.0,0.0,0.185633709356337,0.0,0.0,17
20,2007-01-02 01:40:00,0.3035854212353848,-0.185633709356337,0.0,0.0,0.185633709356337,0.0,0.0,17
21,2007-01-02 01:45:00,0.29904092441152946,-0.19085932315859283,0.0,0.0,0.19085932315859283,0.0,0.0,17
22,2007-01-02 01:50:00,0.29238119242976496,-0.2796947577969474,0.0,0.0,0.2796947577969474,0.0,0.0,17
23,2007-01-02 01:55:00,0.28589328627315275,-0.2724784339747842,0.0,0.0,0.2724784339747842,0.0,0.0,17
24,2007-01-02 02:00:00,0.2799682578196256,-0.24883875248838722,0.0,0.0,0.24883875248838722,0.0,0.0,17
25,2007-01-02 02:05:00,0.27493790866258105,-0.2112641008626408,0.0,0.0,0.2112641008626408,0.0,0.0,17
26,2007-01-02 02:10:00,0.27041118692408633,-0.19011280690112758,0.0,0.0,0.19011280690112758,0.0,0.0,17
27,2007-01-02 02:15:00,0.2658429899864169,-0.19185467816854618,0.0,0.0,0.19185467816854618,0.0,0.0,17
28,2007-01-02 02:20:00,0.2612984931625616,-0.19085932315859283,0.0,0.0,0.19085932315859283,0.0,0.0,17
29,2007-01-02 02:25:00,0.2567125211395316,-0.19260119442601142,0.0,0.0,0.19260119442601142,0.0,0.0,17
30,2007-01-02 02:30:00,0.25079341771445796,-0.248589913735899,0.0,0.0,0.248589913735899,0.0,0.0,17
31,2007-01-02 02:35:00,0.2438848345376453,-0.2901459854014596,0.0,0.0,0.2901459854014596,0.0,0.0,17
32,2007-01-02 02:40:00,0.23787093065731527,-0.2525713337757132,0.0,0.0,0.2525713337757132,0.0,0.0,17
33,2007-01-02 02:45:00,0.23221252848419685,-0.2376410086264098,0.0,0.0,0.2376410086264098,0.0,0.0,17
34,2007-01-02 02:50:00,0.23211149639801468,-0.004243135452270508,0.1878603814687645,0.0,0.192103516921035,0.006262012715625483,-0.006262012715625483,17
35,2007-01-02 02:55:00,0.22723519798076183,-0.2047942932979428,0.0,0.0,0.2047942932979428,0.0,0.0,17
36,2007-01-02 03:00:00,0.2214405201532123,-0.2433642999336426,0.0,0.0,0.2433642999336426,0.0,0.0,17
37,2007-01-02 03:05:00,0.21562214221184864,-0.2443596549435966,0.0,0.0,0.2443596549435966,0.0,0.0,17
38,2007-01-02 03:10:00,0.20914608611214347,-0.2719807564698072,0.0,0.0,0.2719807564698072,0.0,0.0,17
39,2007-01-02 03:15:00,0.20113544764297478,-0.3364299933642996,0.0,0.0,0.3364299933642996,0.0,0.0,17
40,2007-01-02 03:20:00,0.1940017133849281,-0.2996018579960184,0.0,0.0,0.2996018579960184,0.0,0.0,17
41,2007-01-02 03:25:00,0.18781598367944577,-0.2597876575978764,0.0,0.0,0.2597876575978764,0.0,0.0,17
42,2007-01-02 03:30:00,0.18302263566054233,-0.201310550763105,0.0,0.0,0.201310550763105,0.0,0.0,17
43,2007-01-02 03:35:00,0.1843421925082247,0.11309921741485596,0.30246550805851835,0.0,0.1893662906436624,0.010082183601950612,-0.010082183601950612,17
44,2007-01-02 03:40:00,0.1797325203713806,-0.1935965494359654,0.0,0.0,0.1935965494359654,0.0,0.0,17
45,2007-01-02 03:45:00,0.1751465483483506,-0.19260119442601142,0.0,0.0,0.19260119442601142,0.0,0.0,17
46,2007-01-02 03:50:00,0.17021692467501603,-0.20703384207033837,0.0,0.0,0.20703384207033837,0.0,0.0,17
