step,time,soc,p_bess,p_grid,p_pv,p_load,energy_cost,reward,test_day
0,2006-12-28 00:00:00,0.1,-0.0,0.5904943596549432,0.0,0.5904943596549432,0.019683145321831443,-0.019683145321831443,12
1,2006-12-28 00:05:00,0.1081670750204177,0.7,1.4940444591904445,0.0,0.7940444591904445,0.049801481973014816,-0.049801481973014816,12
2,2006-12-28 00:10:00,0.1081670750204177,0.0,0.8873589913735895,0.0,0.8873589913735895,0.02957863304578632,-0.02957863304578632,12
3,2006-12-28 00:15:00,0.1,-0.44100000000000017,0.4269495686794954,0.0,0.8679495686794956,0.014231652289316513,-0.015089195166460371,12
4,2006-12-28 00:20:00,0.1,-0.0,0.7997677504976772,0.0,0.7997677504976772,0.026658925016589244,-0.026658925016589244,12
5,2006-12-28 00:25:00,0.1,-0.0,0.7821001990710018,0.0,0.7821001990710018,0.026070006635700062,-0.026070006635700062,12
6,2006-12-28 00:30:00,0.1,-0.0,0.7664233576642332,0.0,0.7664233576642332,0.02554744525547444,-0.02554744525547444,12
7,2006-12-28 00:35:00,0.1,-0.0,0.7721466489714666,0.0,0.7721466489714666,0.02573822163238222,-0.02573822163238222,12
8,2006-12-28 00:40:00,0.1,-0.0,0.2627737226277372,0.0,0.2627737226277372,0.008759124087591238,-0.008759124087591238,12
9,2006-12-28 00:45:00,0.1,-0.0,0.1590079628400792,0.0,0.1590079628400792,0.0053002654280026405,-0.0053002654280026405,12
10,2006-12-28 00:50:00,0.1,-0.0,0.2042966157929658,0.0,0.2042966157929658,0.00680988719309886,-0.00680988719309886,12
11,2006-12-28 00:55:00,0.1,-0.0,0.1468148639681484,0.0,0.1468148639681484,0.00489382879893828,-0.00489382879893828,12
12,2006-12-28 01:00:00,0.1,-0.0,0.095305242203052,0.0,0.095305242203052,0.0031768414067684,-0.0031768414067684,12
13,2006-12-28 01:05:00,0.1,-0.0,0.0960517584605172,0.0,0.0960517584605172,0.00320172528201724,-0.00320172528201724,12
14,2006-12-28 01:10:00,0.1,-0.0,0.09679827471798239,0.0,0.09679827471798239,0.003226609157266079,-0.003226609157266079,12
15,2006-12-28 01:15:00,0.1,-0.0,0.10326808228268039,0.0,0.10326808228268039,0.0034422694094226798,-0.0034422694094226798,12
16,2006-12-28 01:20:00,0.1,-0.0,0.1632382216323822,0.0,0.1632382216323822,0.00544127405441274,-0.00544127405441274,12
17,2006-12-28 01:25:00,0.1,-0.0,0.158261446582614,0.0,0.158261446582614,0.0052753815527538,-0.0052753815527538,12
18,2006-12-28 01:30:00,0.1,-0.0,0.1438287989382876,0.0,0.1438287989382876,0.00479429329794292,-0.00479429329794292,12
19,2006-12-28 01:35:00,0.1,-0.0,0.1438287989382876,0.0,0.1438287989382876,0.00479429329794292,-0.00479429329794292,12
20,2006-12-28 01:40:00,0.1,-0.0,0.09804246848042458,0.0,0.09804246848042458,0.003268082282680819,-0.003268082282680819,12
21,2006-12-28 01:45:00,0.1,-0.0,0.1000331785003314,0.0,0.1000331785003314,0.0033344392833443803,-0.0033344392833443803,12
22,2006-12-28 01:50:00,0.1,-0.0,0.1037657597876574,0.0,0.1037657597876574,0.00345885865958858,-0.00345885865958858,12
23,2006-12-28 01:55:00,0.1,-0.0,0.20056403450563978,0.0,0.20056403450563978,0.00668546781685466,-0.00668546781685466,12
24,2006-12-28 02:00:00,0.10505864223818033,0.43357622623443604,0.6478263921269376,0.0,0.21425016589250162,0.02159421307089792,-0.02159421307089792,12
25,2006-12-28 02:05:00,0.10107109808895656,-0.1674684804246846,0.0,0.0,0.1674684804246846,0.0,0.0,12
26,2006-12-28 02:10:00,0.10231219183010856,0.10637414455413818,0.2668751399091478,0.0,0.1605009953550096,0.008895837996971592,-0.008895837996971592,12
