step,time,soc,p_bess,p_grid,p_pv,p_load,energy_cost,reward,test_day
0,2007-01-03 00:00:00,0.1,-0.0,0.7850862641008625,0.0,0.7850862641008625,0.026169542136695412,-0.026169542136695412,18
1,2007-01-03 00:05:00,0.1,-0.0,0.6410086264100862,0.0,0.6410086264100862,0.021366954213669537,-0.021366954213669537,18
2,2007-01-03 00:10:00,0.1,-0.0,0.284671532846715,0.0,0.284671532846715,0.0094890510948905,-0.0094890510948905,18
3,2007-01-03 00:15:00,0.1,-0.0,0.2821831453218312,0.0,0.2821831453218312,0.00940610484406104,-0.00940610484406104,18
4,2007-01-03 00:20:00,0.1,-0.0,0.24460849369608478,0.0,0.24460849369608478,0.008153616456536159,-0.008153616456536159,18
5,2007-01-03 00:25:00,0.1,-0.0,0.24087591240875877,0.0,0.24087591240875877,0.008029197080291959,-0.008029197080291959,18
6,2007-01-03 00:30:00,0.1,-0.0,0.8808891838088917,0.0,0.8808891838088917,0.029362972793629722,-0.029362972793629722,18
7,2007-01-03 00:35:00,0.1,-0.0,0.9398639681486394,0.0,0.9398639681486394,0.03132879893828798,-0.03132879893828798,18
8,2007-01-03 00:40:00,0.1,-0.0,0.9017916390179159,0.0,0.9017916390179159,0.030059721300597197,-0.030059721300597197,18
9,2007-01-03 00:45:00,0.1,-0.0,0.8602355673523554,0.0,0.8602355673523554,0.02867451891174518,-0.02867451891174518,18
10,2007-01-03 00:50:00,0.1,-0.0,0.8881055076310549,0.0,0.8881055076310549,0.02960351692103516,-0.02960351692103516,18
11,2007-01-03 00:55:00,0.1,-0.0,0.881884538818845,0.0,0.881884538818845,0.0293961512939615,-0.0293961512939615,18
12,2007-01-03 01:00:00,0.1,-0.0,0.8629727936297273,0.0,0.8629727936297273,0.028765759787657576,-0.028765759787657576,18
13,2007-01-03 01:05:00,0.1,-0.0,0.8691937624419371,0.0,0.8691937624419371,0.028973125414731238,-0.028973125414731238,18
14,2007-01-03 01:10:00,0.1,-0.0,0.8903450564034504,0.0,0.8903450564034504,0.02967816854678168,-0.02967816854678168,18
15,2007-01-03 01:15:00,0.10768363886098714,0.6585646867752075,1.5755354896949152,0.0,0.9169708029197077,0.052517849656497174,-0.052517849656497174,18
16,2007-01-03 01:20:00,0.10669703445398601,-0.041435313224792436,0.8543841957334026,0.0,0.8958195089581951,0.028479473191113422,-0.028479473191113422,18
17,2007-01-03 01:25:00,0.1,-0.2949194312095642,0.4493572774832024,0.0,0.7442767086927666,0.014978575916106747,-0.015058501017964597,18
18,2007-01-03 01:30:00,0.1,-0.0,0.270736562707365,0.0,0.270736562707365,0.0090245520902455,-0.0090245520902455,18
19,2007-01-03 01:35:00,0.1,-0.0,0.16896151293961498,0.0,0.16896151293961498,0.0056320504313205,-0.0056320504313205,18
20,2007-01-03 01:40:00,0.1,-0.0,0.158261446582614,0.0,0.158261446582614,0.0052753815527538,-0.0052753815527538,18
21,2007-01-03 01:45:00,0.10470708262446102,0.4034440517425537,0.5104447153125601,0.0,0.1070006635700064,0.017014823843752004,-0.017014823843752004,18
22,2007-01-03 01:50:00,0.10196379445047796,-0.115212342402123,0.0,0.0,0.115212342402123,0.0,0.0,18
23,2007-01-03 01:55:00,0.1,-0.10603959808079308,0.04774275095703032,0.0,0.1537823490378234,0.0015914250319010105,-0.0016410059781491,18
24,2007-01-03 02:00:00,0.1,-0.0,0.132382216323822,0.0,0.132382216323822,0.0044127405441274,-0.0044127405441274,18
25,2007-01-03 02:05:00,0.1,-0.0,0.1102355673523554,0.0,0.1102355673523554,0.0036745189117451797,-0.0036745189117451797,18
26,2007-01-03 02:10:00,0.1,-0.0,0.1679661579296616,0.0,0.1679661579296616,0.00559887193098872,-0.00559887193098872,18
27,2007-01-03 02:15:00,0.1,-0.0,0.1731917717319174,0.0,0.1731917717319174,0.00577305905773058,-0.00577305905773058,18
28,2007-01-03 02:20:00,0.1,-0.0,0.171698739216987,0.0,0.171698739216987,0.005723291307232901,-0.005723291307232901,18
29,2007-01-03 02:25:00,0.1,-0.0,0.11496350364963479,0.0,0.11496350364963479,0.003832116788321159,-0.003832116788321159,18
30,2007-01-03 02:30:00,0.1081670750204177,0.7,0.809240212342402,0.0,0.109240212342402,0.02697467374474673,-0.02697467374474673,18
31,2007-01-03 02:35:00,0.1081670750204177,0.0,0.1565195753151954,0.0,0.1565195753151954,0.00521731917717318,-0.00521731917717318,18
32,2007-01-03 02:40:00,0.10480165885881429,-0.1413404114134038,0.0,0.0,0.1413404114134038,0.0,0.0,18
33,2007-01-03 02:45:00,0.10216502119699471,-0.11073324485733241,0.0,0.0,0.11073324485733241,0.0,0.0,18
34,2007-01-03 02:50:00,0.1,-0.11690529908048199,0.028167693620247805,0.0,0.1450729927007298,0.0009389231206749269,-0.000999185608901176,18
35,2007-01-03 02:55:00,0.1,-0.0,0.17194757796947518,0.0,0.17194757796947518,0.00573158593231584,-0.00573158593231584,18
36,2007-01-03 03:00:00,0.1,-0.0,0.1687126741871262,0.0,0.1687126741871262,0.0056237558062375405,-0.0056237558062375405,18
37,2007-01-03 03:05:00,0.1,-0.0,0.1316357000663568,0.0,0.1316357000663568,0.00438785666887856,-0.00438785666887856,18
38,2007-01-03 03:10:00,0.1,-0.0,0.10650298606502939,0.0,0.10650298606502939,0.0035500995355009796,-0.0035500995355009796,18
39,2007-01-03 03:15:00,0.1,-0.0,0.1398473788984734,0.0,0.1398473788984734,0.00466157929661578,-0.00466157929661578,18
40,2007-01-03 03:20:00,0.1,-0.0,0.15129396151293958,0.0,0.15129396151293958,0.005043132050431319,-0.005043132050431319,18
41,2007-01-03 03:25:00,0.1,-0.0,0.1084936960849368,0.0,0.1084936960849368,0.00361645653616456,-0.00361645653616456,18
42,2007-01-03 03:30:00,0.1,-0.0,0.1413404114134038,0.0,0.1413404114134038,0.00471134704711346,-0.00471134704711346,18
43,2007-01-03 03:35:00,0.1,-0.0,0.22420371599203678,0.0,0.22420371599203678,0.00747345719973456,-0.00747345719973456,18
44,2007-01-03 03:40:00,0.1,-0.0,0.22096881220968778,0.0,0.22096881220968778,0.007365627073656259,-0.007365627073656259,18
45,2007-01-03 03:45:00,0.1032291155325436,0.2767674922943115,0.47310126800764896,0.0,0.19633377571333743,0.015770042266921632,-0.015770042266921632,18
46,2007-01-03 03:50:00,0.1,-0.1580126078301258,0.0,0.0,0.1580126078301258,0.0,-7.02204783942212e-05,18
47,2007-01-03 03:55:00,0.10404219354218494,0.3464564085006714,0.5169109539552168,0.0,0.17045454545454541,0.01723036513184056,-0.01723036513184056,18
48,2007-01-03 04:00:00,0.11200297904979833,0.682318925857544,0.8388385011727393,0.0,0.1565195753151954,0.02796128337242464,-0.02796128337242464,18
49,2007-01-03 04:05:00,0.11158198004407528,-0.01768107414245601,0.10375223707187678,0.0,0.12143331121433279,0.0034584079023958925,-0.0034584079023958925,18
50,2007-01-03 04:10:00,0.10896904249606983,-0.10973788984737841,0.0,0.0,0.10973788984737841,0.0,0.0,18
51,2007-01-03 04:15:00,0.10478004737942614,-0.1759289980092894,0.0,0.0,0.1759289980092894,0.0,0.0,18
52,2007-01-03 04:20:00,0.10071547786030653,-0.1707033842070336,0.0,0.0,0.1707033842070336,0.0,0.0,18
53,2007-01-03 04:25:00,0.1,-0.0386338726663296,0.1265950589859594,0.0,0.165228931652289,0.00421983529953198,-0.004226416652044041,18
54,2007-01-03 04:30:00,0.1,-0.0,0.10650298606502939,0.0,0.10650298606502939,0.0035500995355009796,-0.0035500995355009796,18
55,2007-01-03 04:35:00,0.1,-0.0,0.10774717982747159,0.0,0.10774717982747159,0.003591572660915719,-0.003591572660915719,18
56,2007-01-03 04:40:00,0.1,-0.0,0.148556735235567,0.0,0.148556735235567,0.0049518911745189,-0.0049518911745189,18
57,2007-01-03 04:45:00,0.1081670750204177,0.7,0.8381055076310547,0.0,0.13810550763105478,0.02793685025436849,-0.02793685025436849,18
58,2007-01-03 04:50:00,0.1081670750204177,0.0,0.1052587923025878,0.0,0.1052587923025878,0.0035086264100862605,-0.0035086264100862605,18
59,2007-01-03 04:55:00,0.11122346156370319,0.261962890625,0.4167405946727768,0.0,0.1547777040477768,0.013891353155759227,-0.013891353155759227,18
60,2007-01-03 05:00:00,0.10722406735757237,-0.1679661579296616,0.0,0.0,0.1679661579296616,0.0,0.0,18
61,2007-01-03 05:05:00,0.1051047295989611,-0.08900773525238037,0.07572351889493162,0.0,0.164731254147312,0.0025241172964977207,-0.0025241172964977207,18
62,2007-01-03 05:10:00,0.10926880841568219,0.35690319538116455,0.4683829564959622,0.0,0.1114797611147976,0.01561276521653207,-0.01561276521653207,18
63,2007-01-03 05:15:00,0.10674474629447964,-0.106005308560053,0.0,0.0,0.106005308560053,0.0,0.0,18
64,2007-01-03 05:20:00,0.10095599349538362,-0.2431154611811544,0.0,0.0,0.2431154611811544,0.0,0.0,18
65,2007-01-03 05:25:00,0.1,-0.05162106756827747,0.7737770744357035,0.0,0.825398142003981,0.025792569147856784,-0.025804319006147266,18
66,2007-01-03 05:30:00,0.1,-0.0,0.7945421366954208,0.0,0.7945421366954208,0.02648473788984736,-0.02648473788984736,18
67,2007-01-03 05:35:00,0.1,-0.0,0.8154445919044457,0.0,0.8154445919044457,0.02718148639681486,-0.02718148639681486,18
68,2007-01-03 05:40:00,0.1,-0.0,0.8338586595885864,0.0,0.8338586595885864,0.027795288652952877,-0.027795288652952877,18
69,2007-01-03 05:45:00,0.10015091081022201,0.012934565544128418,0.8709305841240882,0.0,0.8579960185799598,0.02903101947080294,-0.02903101947080294,18
70,2007-01-03 05:50:00,0.1,-0.008148776292800655,0.8199865919885528,0.0,0.8281353682813535,0.02733288639961843,-0.02733317919448335,18
71,2007-01-03 05:55:00,0.1,-0.0,0.7850862641008625,0.0,0.7850862641008625,0.026169542136695412,-0.026169542136695412,18
72,2007-01-03 06:00:00,0.1,-0.0,0.13934930313416544,3.9825933156008966e-07,0.139349701393497,0.004644976771138848,-0.004644976771138848,18
73,2007-01-03 06:05:00,0.1,-0.0,0.19633297919467432,7.965186631201793e-07,0.19633377571333743,0.006544432639822477,-0.006544432639822477,18
74,2007-01-03 06:10:00,0.1,-0.0,0.20230471099506434,1.194777994680269e-06,0.202305905773059,0.006743490366502145,-0.006743490366502145,18
75,2007-01-03 06:15:00,0.1,-0.0,0.1697050048514652,0.0052286381478708,0.174933642999336,0.00565683349504884,-0.00565683349504884,18
76,2007-01-03 06:20:00,0.1,-0.0,0.21250344071184749,0.0104560815177471,0.2229595222295946,0.007083448023728249,-0.007083448023728249,18
77,2007-01-03 06:25:00,0.1,-0.0,0.1893596071628073,0.0156835248876237,0.205043132050431,0.00631198690542691,-0.00631198690542691,18
78,2007-01-03 06:30:00,0.10202215589924547,0.1733189821243286,0.28908142670285664,0.02955938687469,0.145321831453218,0.009636047556761888,-0.009636047556761888,18
79,2007-01-03 06:35:00,0.10046714276821586,-0.06530728597566869,0.0,0.0434352488617563,0.10874253483742499,0.0,0.0,18
